"Xu F., Yang F., Zhao C., Fang C.","Xu, F., Key Lab. of Universal Wireless Communications, MOE, Beijing University of Posts and Telecommunications, Beijing, China; Yang, F., Key Lab. of Universal Wireless Communications, MOE, Beijing University of Posts and Telecommunications, Beijing, China; Zhao, C., Key Lab. of Universal Wireless Communications, MOE, Beijing University of Posts and Telecommunications, Beijing, China; Fang, C., Faculty of Information Technology, Beijing University of Technology, Beijing, China",Edge Computing and Caching based Blockchain IoT Network,"Proceedings of 2018 1st IEEE International Conference on Hot Information-Centric Networking, HotICN 2018",9.78E+12,IEEE Beijing Section;Peking University Shenzhen Graduate School;Shenzhen Key Lab for Information Centric Networking and Blockchain Technology (ICNLAB),2019,nan,nan,10.1109/HOTICN.2018.8606001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062026463&doi=10.1109%2fHOTICN.2018.8606001&partnerID=40&md5=cedcc11b98ccad37cb694b7fa60f78d0,Institute of Electrical and Electronics Engineers Inc.,"1st IEEE International Conference on Hot Information-Centric Networking, HotICN 2018",2,blockchain; caching; computation; edge computing; internet of things,English,Scopus,"With the development of internet of things (IoT) network in recent years, while the centralization data management brings longer delay while has more safety troubles. Moreover, once a single device is attacked, the system crashes. So, blockchain technique which could realize safety distributed data management is introduced. However, the consensus mechanism of blockchain consumes huge computation resources. And the storage of entire ledger also consumes huge storage resources of the blockchain nodes. Due to the limited capacity of IoT devices, the nodes cannot afford the computation resources to reach consensus and caching resources. This paper introduces an architecture of edge computing based blockchain network which makes use of the computation and caching capacity of edge server to help the IoT devices in reaching consensus and storing data. © 2018 IEEE."
"Zhang X., Li R., Cui B.","Zhang, X., College of Computer Science, Inner Mongolia University, Hohhot, China; Li, R., College of Computer Science, Inner Mongolia University, Hohhot, China; Cui, B., College of Computer Science, Inner Mongolia University, Hohhot, China",A security architecture of VANET based on blockchain and mobile edge computing,"Proceedings of 2018 1st IEEE International Conference on Hot Information-Centric Networking, HotICN 2018",9.78E+12,IEEE Beijing Section;Peking University Shenzhen Graduate School;Shenzhen Key Lab for Information Centric Networking and Blockchain Technology (ICNLAB),2019,nan,nan,10.1109/HOTICN.2018.8605952,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062021101&doi=10.1109%2fHOTICN.2018.8605952&partnerID=40&md5=521579ce2b71269684e117d21e439f39,Institute of Electrical and Electronics Engineers Inc.,"1st IEEE International Conference on Hot Information-Centric Networking, HotICN 2018",2,blockchain; mobile edge computing; security; VANET,English,Scopus,"The development of Vehicular Ad-hoc NETwork (VANET) has brought many conveniences to human beings, but also brings a very prominent security problem. The traditional solution to the security problem is based on centralized approach which requires a trusted central entity which exists a single point of failure problem. Moreover, there is no approach of technical level to ensure security of data. Therefore, this paper proposes a security architecture of VANET based on blockchain and mobile edge computing. The architecture includes three layers, namely perception layer, edge computing layer and service layer. The perception layer ensures the security of VANET data in the transmission process through the blockchain technology. The edge computing layer provides computing resources and edge cloud services to the perception layer. The service layer uses the combination of traditional cloud storage and blockchain to ensure the security of data. © 2018 IEEE."
Freitag F.,"Freitag, F., Department of Computer Architecture, Technical University of Catalunya, Barcelona, Spain",On the Collaborative Governance of Decentralized Edge Microclouds with Blockchain-Based Distributed Ledgers,"Proceedings - 2018 IEEE/WIC/ACM International Conference on Web Intelligence, WI 2018",9.78E+12,nan,2019,nan,nan,10.1109/WI.2018.000-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061939512&doi=10.1109%2fWI.2018.000-7&partnerID=40&md5=0be1e6cc5ab43b1a59fcc30a9abdbece,Institute of Electrical and Electronics Engineers Inc.,"18th IEEE/WIC/ACM International Conference on Web Intelligence, WI 2018",4,Decentralized clouds,English,Scopus,"Today's commercial model for edge computing services consists in lightweight devices at the network edge connected through the Internet to remote cloud data centers. Microclouds are an alternative vision of edge computing, where the cloud infrastructure runs at the network edge leveraging decentralized resource contributions of a community. But current attempts to build such microclouds lack a collaborative governance system to operate successfully. In this paper we discuss the opportunity to implement with blockchain technologies key services to enable the decentralized collaborative governance of microclouds. A multiagent approach could further contribute to improve the efficiency in the decision making in the collaborative governance service. © 2018 IEEE."
"Suppitaksakul C., Suwannakit W.","Suppitaksakul, C., Department of Electrical Engineering, Rajamangala University of Technology Thanyaburi, 39 Moo 1 Klong 6, Thanyaburi, Pathumthani, Thailand; Suwannakit, W., Department of Electrical Engineering, Rajamangala University of Technology Thanyaburi, 39 Moo 1 Klong 6, Thanyaburi, Pathumthani, Thailand",A combination of corrugated cardboard images using image stitching technique,"ECTI-CON 2018 - 15th International Conference on Electrical Engineering/Electronics, Computer, Telecommunications and Information Technology",9.78E+12,nan,2019,nan,nan,10.1109/ECTICon.2018.8619927,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062240222&doi=10.1109%2fECTICon.2018.8619927&partnerID=40&md5=1880c3eea7bb35657466428e67431128,Institute of Electrical and Electronics Engineers Inc.,"15th International Conference on Electrical Engineering/Electronics, Computer, Telecommunications and Information Technology, ECTI-CON 2018",4,Area scan camera; Counting corrugated cardboard; Image stitching,English,Scopus,"This paper presents image stitching technique to combine corrugated cardboard images in order to have an image of the whole pile of cardboard. Image stitching algorithm is consist of the corner feature detection using Forstner method, feature matching while inconsistent features are eliminated by random sample consensus (RANSAC) and using bundle adjustment for image composition by refining the output image position. After that, this algorithm is tested to combine cardboard images on cut-off side type BC, 5 sheets simulated using HALCON program. The experimental results show that the proposed algorithm can combine cut-off side images correctly when they are overlapped about 25%. Then the output of the combined image is investigated by manually counting compared with the real number of the cardboard and it is found that the corresponding result is given. © 2018 IEEE"
"Simpson G., Quist-Aphetsi K.","Simpson, G., Computer Science Department, Ghana Technology University College, Ghana, Cyber Security Division, CRITAC, Ghana; Quist-Aphetsi, K., Computer Science Department, Ghana Technology University College, Ghana, Cyber Security Division, CRITAC, Ghana, Information Assurance and Intelligence Research, CRITAC, Ghana",A centralized data validation approach for distributed healthcare systems in dew-fog computing environment using blockchain,"Proceedings - 2019 International Conference on Cyber Security and Internet of Things, ICSIoT 2019",9.78E+12,nan,2019,nan,nan,10.1109/ICSIoT47925.2019.00006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084187964&doi=10.1109%2fICSIoT47925.2019.00006&partnerID=40&md5=cd448781ceddb798acc1379c55d53036,Institute of Electrical and Electronics Engineers Inc.,"2019 International Conference on Cyber Security and Internet of Things, ICSIoT 2019",4,Blockchain; Centralized data; Cloud computing; Dew computing; Fog computing; Tiger hash functions,English,Scopus,Patients healthcare data should be securely available and accessible to authorized users when needed to facilitate healthcare professionals to make a decision regarding patients. Data from dew systems should be synchronized with the data in the cloud when there is connectivity. Validation of data from the dew system should be done by the cloud server to ensure patients data integrity. This paper proposes an adoption of a framework that validates centralized data for distributed healthcare systems in a dew-fog computing environment using tiger hash function to provide integrity to patient data. © 2019 IEEE.
"Ziegler M.H., Grobmann M., Krieger U.R.","Ziegler, M.H., Fakultat WIAI, Otto-Friedrich-Universitat, Bamberg, D-96045, Germany; Grobmann, M., Fakultat WIAI, Otto-Friedrich-Universitat, Bamberg, D-96045, Germany; Krieger, U.R., Fakultat WIAI, Otto-Friedrich-Universitat, Bamberg, D-96045, Germany",Integration of fog computing and blockchain technology using the plasma framework,ICBC 2019 - IEEE International Conference on Blockchain and Cryptocurrency,9.78E+12,IEEE Communications Society (ComSoc),2019,nan,nan,10.1109/BLOC.2019.8751308,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069194118&doi=10.1109%2fBLOC.2019.8751308&partnerID=40&md5=e5503a78f8b0040e835ecbf2c11d2a25,Institute of Electrical and Electronics Engineers Inc.,"1st IEEE International Conference on Blockchain and Cryptocurrency, ICBC 2019",4,Blockchain; Fog Computing; Plasma; Scaling; Sidechain,English,Scopus,"Considering the Internet-of-Things, the blockchain technology has recently become a major focus of research. One of its major drawbacks is given by the poor performance of blockchain systems subject to heavy load. In particular, systems which use Proof-of-Work as leader election strategy are not suitable for an active participation of IoT devices. We propose a new system architecture which uses the Plasma framework to integrate blockchain technology and fog computing and evaluate the performance of its prototype. The Plasma framework has the advantage to provide a scalable hierarchical design based on sidechains and an off-chain scaling strategy which is agnostic with regard to the architecture of the employed root chain. © 2019 IEEE."
"Botcha K.M., Chakravarthy V.V., Anurag A.","Botcha, K.M., Research Scholar, Department of Electronics and Communications Engineering, Centurion University of Technology and Management, Rajaseetapuram, Odisha, India; Chakravarthy, V.V., Electronics and Communication Engineering, Raghu Institute of Technology, Visakhapatnam, Andhra Pradesh, India; Anurag, A., School of Computing Skills, Bhartiya Skill Development University, Jaipur, Rajasthan, India",Enhancing traceability in pharmaceutical supply chain using internet of things (iot) and blockchain,"Proceedings - 2019 IEEE International Conference on Intelligent Systems and Green Technology, ICISGT 2019",9.78E+12,AMS - Apollo Microsystems;Integrated Electric Co. Pvt. Ltd;Nachu Educational Institutions;Sigma Microsystems,2019,nan,nan,10.1109/ICISGT44072.2019.00025,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080913966&doi=10.1109%2fICISGT44072.2019.00025&partnerID=40&md5=6ff32e0c967d761df82d623f5a38daf3,Institute of Electrical and Electronics Engineers Inc.,"2019 IEEE International Conference on Intelligent Systems and Green Technology, ICISGT 2019",4,Blockchain; Cloud computing; Iot edge; Pharma; Predictive maintenance; Supply chain; Traceability,English,Scopus,"This paper proposes an approach to enhance traceability in Pharma supply chain using Internet of Things (IoT) edge devices and Blockchain. Traditional supply chain systems have gaps exploited by anti-social elements to distribute counterfeit medicines and devices. Blockchain ensures source to consumer traceability and tracking which helps to improve efficiency in the industry by ensuring consumer protection, building trust and improving quality of service. © 2019 IEEE."
"Ramachandran G.S., Ji X., Navaney P., Zheng L., Martinez M., Krishnamachari B.","Ramachandran, G.S., USC Viterbi School of Engineering, University of Southern California, Los Angeles, United States; Ji, X., USC Viterbi School of Engineering, University of Southern California, Los Angeles, United States; Navaney, P., USC Viterbi School of Engineering, University of Southern California, Los Angeles, United States; Zheng, L., USC Viterbi School of Engineering, University of Southern California, Los Angeles, United States; Martinez, M., USC Viterbi School of Engineering, University of Southern California, Los Angeles, United States; Krishnamachari, B., USC Viterbi School of Engineering, University of Southern California, Los Angeles, United States",Video: Micropayments for trusted vehicular services using MOTIVE,"MobiSys 2019 - Proceedings of the 17th Annual International Conference on Mobile Systems, Applications, and Services",9.78E+12,ACM SIGMOBILE,2019,nan,nan,10.1145/3307334.3328592,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069206629&doi=10.1145%2f3307334.3328592&partnerID=40&md5=1d826b60c7c01275e28d6d90d362eeb9,"Association for Computing Machinery, Inc","17th ACM International Conference on Mobile Systems, Applications, and Services, MobiSys 2019",2,Blockch-ain; Connected and Autonomous Vehicles; Edge Computing; Micropayments; V2X,English,Scopus,"The connected and autonomous vehicles are expected to rely heavily on connectivity to exchange data and computation services with other vehicles and remote infrastructure including roadside units and other edge infrastructure to increase their immediate view, which leads to greater safety, coordination and more comfortable experience for their human occupants. In order for vehicles to obtain data, compute and other services from other vehicles or road-side infrastructure, it is important to be able to make micropayments for those services and for the services to run seamlessly despite the challenges posed by mobility and ephemeral interactions with a dynamic set of neighboring devices. We present MOTIVE, a trusted and decentralized framework that allows vehicles to make peer-to-peer micropayments for data, compute and other services obtained from other vehicles or road-side infrastructure within radio range. The framework utilizes distributed ledger technologies including smart contracts to enable autonomous operation and trusted interactions between vehicles and nearby entities. © 2019 Copyright held by the owner/author(s)."
"Fitwi A., Chen Y., Zhu S.","Fitwi, A., Dept. of Electrical and Computer Engineering, Binghamton University, SUNY, Binghamton, NY  13902, United States; Chen, Y., Dept. of Electrical and Computer Engineering, Binghamton University, SUNY, Binghamton, NY  13902, United States; Zhu, S., Dept. of Computer Science and Engineering, Penn State University, University Park, PA  16802, United States",A lightweight blockchain-based privacy protection for smart surveillance at the edge,"Proceedings - 2019 2nd IEEE International Conference on Blockchain, Blockchain 2019",9.78E+12,IEEE;IEEE Computer Society;IEEE Future Direction Committee;IEEE Technical Committee on Scalable Computing (TCSC),2019,nan,nan,10.1109/Blockchain.2019.00080,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078703537&doi=10.1109%2fBlockchain.2019.00080&partnerID=40&md5=a89b9d23c9f446ca3adceb7c691d2b06,Institute of Electrical and Electronics Engineers Inc.,"2nd IEEE International Conference on Blockchain, Blockchain 2019",4,Edge Device; Lightweight Blockchain; Off-Site Storage; Privacy; Smart Surveillance,English,Scopus,"Witnessing the increasingly pervasive deployment of security video surveillance systems(VSS), more and more individuals have become concerned with the issues of privacy violations. While the majority of the public have a favorable view of surveillance in terms of crime deterrence, individuals do not accept the invasive monitoring of their private life. To date, however, there is not a lightweight and secure privacy-preserving solution for video surveillance systems. The recent success of blockchain (BC) technologies and their applications in the Internet of Things (IoT) shed a light on this challenging issue. In this paper, we propose a Lightweight, Blockchain-based Privacy protection (Lib-Pri) scheme for surveillance cameras at the edge. It enables the VSS to perform surveillance without compromising the privacy of people captured in the videos. The Lib-Pri system transforms the deployed VSS into a system that functions as a federated blockchain network capable of carrying out integrity checking, blurring keys management, feature sharing, and video access sanctioning. The policy-based enforcement of privacy measures is carried out at the edge devices for real-time video analytics without cluttering the network. © 2019 IEEE."
"Dixit S., Joshi K.P., Geol Choi S.","Dixit, S., Department of CSEE, University of Maryland, Baltimore County, United States; Joshi, K.P., Department of Information Systems, University of Maryland, Baltimore County, United States; Geol Choi, S., Department of Computer Science, United States Naval Academy, United States",Multi Authority Access Control in a Cloud EHR System with MA-ABE,"Proceedings - 2019 IEEE International Conference on Edge Computing, EDGE 2019 - Part of the 2019 IEEE World Congress on Services",9.78E+12,IEEE;IEEE Computer Society,2019,nan,nan,10.1109/EDGE.2019.00032,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072525296&doi=10.1109%2fEDGE.2019.00032&partnerID=40&md5=1ae977ec0ef189ac409128fdee5b53b6,Institute of Electrical and Electronics Engineers Inc.,"3rd IEEE International Conference on Edge Computing, EDGE 2019",3,Access Handler; Attribute Based Access Control (ABAC); Cloud Computing; Document Processor & Crypto Module; Knowledge Graph (Ontologies); Multi-Authority Attribute Based Encryption (MA ABE),English,Scopus,"With the rapid adoption of Cloud-based Electronic Health Record (EHR) systems, health providers are particularly concerned about managing data privacy on the cloud. Existing approaches have either a scalability bottleneck by requiring that patients approve each sharing of their medical data or a trust bottleneck by having a single authority control every access thereby creating the problem of a single point of attack. To address both these bottlenecks, we have developed a novel framework that enables policy based multi-authority access authorization to EHR systems accessed by multiple care providers from different locations or organizations. This framework, which resides on the Edge, has been built using the Multi-Authority Attribute Based Encryption (MA-ABE) and Semantic Web technologies to provide a secure, semantically rich approach to facilitate secure data sharing among organizations who manage different attributes of end users using a shared dataset. In this paper, we describe our novel approach along with the proof of concept prototype that we created to evaluate our framework. © 2019 IEEE."
"Chandu, Y; Kumar, KSR; Prabhukhanolkar, NV; Anish, AN; Rawal, S","Chandu, Y.; Kumar, K. S. Rakesh; Prabhukhanolkar, Ninad Vivek; Anish, A. N.; Rawal, Sushma",Design and Implementation of Hybrid Encryption for Security IOT Data,PROCEEDINGS OF THE 2017 INTERNATIONAL CONFERENCE ON SMART TECHNOLOGIES FOR SMART NATION (SMARTTECHCON),Proceedings Paper,IEEE,2017,nan,nan,nan,nan,nan,978-1-5386-0569-1,4,AES; RSA; key; cloud security; IOT; FPGA; hybrid algorithm,English,Web of Science,"The world is moving towards an interconnected, inter-reliant and ever-growing technology era. Internet of Things (IOT) plays vital role in this aspect, since everything is convolving to cloud based storage and distant point access. Integrity and confidentiality of the information is the next big challenge for IOT. Information generated by the edge device, regardless of the methodology of obtaining, lacks the security in transmitting it to the cloud. In this paper, a hybrid and secure algorithm is proposed for the transmission and storing of the data in the cloud. The proposed algorithm enables the edge device to encrypt the data generated using Advanced Encryption Standard(AES) before transmitting to cloud. The key of the AES is encrypted by using RSA crypto system. The RSA encrypted key is exchanged with the authorized person via electronic mail. The encryption at the edge device is carried out on Field Programmable Gate Array(FPGA) in order make the system independent stand-alone cryptosystem. We implemented the proposed design on Xilinx SPARTAN-6, and verified the result using the synthesis tool of Xilinx ISE-Design 14.5 software. The RSA encryption and decryption is processed on MATLAB by the sender and the receiver respectively."
"Li, YHZ; Shi, WS; Kumar, M; Chen, J","Li, Youhuizi; Shi, Weisong; Kumar, Mohit; Chen, Jun",Poster: DyCREM: Dynamic Credit Risk Management Using Edge-based Blockchain,2018 THIRD IEEE/ACM SYMPOSIUM ON EDGE COMPUTING (SEC),Proceedings Paper,IEEE,2018,nan,nan,10.1109/SEC.2018.00039,http://dx.doi.org/10.1109/SEC.2018.00039,nan,978-1-5386-9445-9,3,Blockchain; Edge Computing; Dynamic Risk Management,English,Web of Science,"Banks play an important role in the financial market, and their profit mainly comes from loan service. Traditional risk management approaches, as the key part in the loan services, still have several issues including low data credibility, unreliable checking and alert delay. We propose a novel dynamic credit risk management system which leverages edge-based blockchain technology to improve the performance and provide a fair loan environment. Besides, we discuss the potential challenges that the system may face, such as data standards, security on edge and scalability."
"Pan, YQ; Tong, L; Li, YX; Xiao, FH; Wang, HY","Pan, Yiqun; Tong, Ling; Li, Yuxia; Xiao, Fanghong; Wang, Haoyu",HIGH-RESOLUTION OPTICAL AND SAR IMAGE REGISTRATION USING LOCAL SELF- SIMILAR DESCRIPTOR BASED ON EDGE FEATURE,IGARSS 2020 - 2020 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM,Proceedings Paper,IEEE,2020,nan,nan,10.1109/IGARSS39084.2020.9323224,http://dx.doi.org/10.1109/IGARSS39084.2020.9323224,2153-6996,978-1-7281-6374-1,4,SAR image; optical image; registration; Gaussian-Gamma-Shaped bi-Window; local self-similarity,English,Web of Science,"Due to different imaging mechanisms, the registration of optical and Synthetic Aperture Radar (SAR) image is a very challenging task. Many optical and SAR registration methods have been proposed. But most of them are for lowto-medium resolution images, and less for high-resolution images. Therefore, this paper proposes a high-resolution optical and SAR image registration method using local self-similar descriptor based on edge feature. Firstly, a Gauss-Gamma bi-windows algorithm is used to extract the edge intensity maps of the images respectively. Its function is to eliminate the non-linear gray-scale difference between SAR and optical images, and also to avoid the interference of isolated speckle noise on feature point extraction. Then, local self-similar descriptor is extracted on the edge intensity map, and descriptor matching is performed using Euclidean distance. Finally, the fast sample consensus algorithm is used to eliminate mismatched point pairs. The experimental results can effectively resist speckle noise and radiation differences, and obtain pixel-level registration accuracy."
"Yu, QZ; Zhou, S; Wu, P; Zhang, Y","Yu, Qiuze; Zhou, Shan; Wu, Peng; Zhang, Yan",HIGH-PERFORMANCE SAR IMAGE REGISTRATION ALGORITHM USING GUIDED FILTER & ROEWA-BASED SIFT FRAMEWORK,2017 INTERNATIONAL SYMPOSIUM ON INTELLIGENT SIGNAL PROCESSING AND COMMUNICATION SYSTEMS (ISPACS 2017),Proceedings Paper,IEEE,2017,nan,nan,nan,nan,nan,978-1-5386-2159-2,4,Synthetic Aperture Radar (SAR); Guided Filter; ROEWA; GLOH; KNN; RANSAC,English,Web of Science,"To address the performance degradation of SIFT-based SAR image registration algorithm caused by speckle noise and local deformation of SAR images, this paper presents a novel SIFT-framework algorithm for SAR image registration based on improved multi-scale space construction strategy and a novel local feature detection and descriptors. In our proposed algorithm, the multi-scale space construction is generated by Guided Filter because of its real-time and edge preserving. The feature detection section adopts Harris Laplace combined with ROEWA, which is effective to suppress the false alarm on high-contrast areas of SAR. image. Moreover, the feature description adopts the GLOH by ROEWA method, since the phase method of GLOH descriptor is robust to rotation. At last, we suggest using K-Nearest Neighbors (KNN) to speed up the search for quick rough match, and then using the random sample consensus algorithm (RANSAC) to remove false match points. Experimental results indicate that our proposed algorithm is real-time and produces better performance than SIFT-based methods on SAR image registration."
"Kim, JY; Moon, SM","Kim, Jae-Yun; Moon, Soo-Mook",(Poster) Blockchain-based Edge Computing for Deep Neural Network Applications,WORKSHOP PROCEEDINGS 2018: INTELLIGENT EMBEDDED SYSTEMS ARCHITECTURES AND APPLICATIONS (INTESA),Proceedings Paper,ASSOC COMPUTING MACHINERY,2018,nan,nan,10.1145/3285017.3285027,http://dx.doi.org/10.1145/3285017.3285027,nan,978-1-4503-6598-7,3,Edge Computing; Offloading; Blockchain; Machine Learning; Deep Learning; Deep Neural Network,English,Web of Science,"Deep neural network (DNN) applications require heavy computations, so an embedded device with limited hardware such as an IoT device cannot run the apps by itself. One solution is to offload DNN computations from the client device to nearby edge servers [1] to request an execution of the DNN computations with their powerful hardware. However, there are several issues with the solution. One is an availability issue that how we can provide the edge server with some incentives to run the client' apps. The other is a scalability issue that how we can use more servers when there are more DNN requests. Finally, there is an integrity issue that how the client can trust the result coming from anonymous edge servers. We think the blockchain technology can solve these issues to make edge computing more practical. This paper proposes a novel architecture for DNN edge computing based on the blockchain technology. Existing blockchains such as Ethereum do not support execution of a complex program, so we propose a modified blockchain structure and protocol to overcome the limitation."
"Ziegler, MH; Grossmann, M; Krieger, UR","Ziegler, Michael Herbert; Grossmann, Marcel; Krieger, Udo R.",Integration of Fog Computing and Blockchain Technology Using the Plasma Framework,2019 IEEE INTERNATIONAL CONFERENCE ON BLOCKCHAIN AND CRYPTOCURRENCY (ICBC),Proceedings Paper,IEEE,2019,nan,nan,nan,nan,nan,978-1-7281-1328-9,4,Blockchain; Fog Computing; Scaling; Sidechain; Plasma,English,Web of Science,"Considering the Internet-of-Things, the blockchain technology has recently become a major focus of research. One of its major drawbacks is given by the poor performance of blockchain systems subject to heavy load. In particular, systems which use Proof-of-Work as leader election strategy are not suitable for an active participation of IoT devices. We propose a new system architecture which uses the Plasma framework to integrate blockchain technology and fog computing and evaluate the performance of its prototype. The Plasma framework has the advantage to provide a scalable hierarchical design based on sidechains and an off-chain scaling strategy which is agnostic with regard to the architecture of the employed root chain."
"Pokrovskaia, NN","Pokrovskaia, N. N.","Tax, Financial and Social Regulatory Mechanisms within the Knowledge-Driven Economy. Blockchain Algorithms and Fog Computing for the Efficient Regulation",PROCEEDINGS OF 2017 XX IEEE INTERNATIONAL CONFERENCE ON SOFT COMPUTING AND MEASUREMENTS (SCM),Proceedings Paper,IEEE,2017,nan,nan,nan,nan,nan,978-1-5386-1810-3,4,taxation; financial regulation; socio-cultural regulation; knowledge economy; neural networks; Blockchain; cloud and fog computing; smart environment,English,Web of Science,"This conceptual research reflects the understanding of the wider and more coherent use of crypto-currencies and Blockchain' algorithms for the security and equity of operations. This is especially important for the transactions between the collective actors on different hierarchical positions, e.g., the State and private companies or associations, or individuals. The fog computing' hardware and software are helpful for the aims of improving taxation and ensuring reliability of any transactions. The neuron technologies provide creating and developing a multi-criteria assessment of assets or actions, which represent more correct system of affective and socially acceptable evaluations, than it can be calculated on the basis of the cognitive judgments. The ability to provide a high level of information security through systems like Etherium allows of building a reliable and transparent system of taxation and of regulation of all interactions between social, economic and political agents, including the financial and non-financial measurements."
"Dong, CZ; Jiang, F; Li, XJ; Yao, AT; Li, G; Liu, X","Dong, Chengzu; Jiang, Frank; Li, Xuejun; Yao, Aiting; Li, Gang; Liu, Xiao",A Blockchain-aided Self-Sovereign Identity Framework for Edge-based UAV Delivery System,"21ST IEEE/ACM INTERNATIONAL SYMPOSIUM ON CLUSTER, CLOUD AND INTERNET COMPUTING (CCGRID 2021)",Proceedings Paper,IEEE COMPUTER SOC,2021,nan,nan,10.1109/CCGrid51090.2021.00074,http://dx.doi.org/10.1109/CCGrid51090.2021.00074,nan,978-1-7281-9586-5,3,Blockchain; Self-Sovereign Identity; Edge Computing; UAV Delivery System,English,Web of Science,"Edge computing is becoming more and more popular in both academics and industries. With the booming of edge computing technology, the Unmanned Aerial Vehicle (UAV) based delivery system is expected to achieve higher efficiency and low latency. However, the UAV often collects user-specific data during the delivery process, the data-leakage or security/privacy breaching could occur during the data-sharing process between the edge nodes and UAV devices. Privacy-preserving issues are further refraining from the popularity of the UAV-based logistic systems. It is believed that the UAV tracking and identity verification system can provide imminent access-level security and privacy protection, which is urgently required to eliminate the practical concerns under the edge computing-based environment. To the best knowledge of authors, for the first time, this paper proposes a Self-Sovereign Identity (SSI) integrated framework with the latest Blockchain technology for UAV-based delivery system. It is expected to protect the edge computing-based UAV delivery system against security flaws and privacy concerns. In this work, the benefits of using SSI with Blockchain technology are analyzed, the efficiency of identifying and authenticating UAVs and their respective users is further experimented and discussed. The experimental results show that the integrated SSI framework with Blockchain can effectively improve the efficiency of the user identity management system as well as the identity verification process in the delivery process."
"Bai, H; Jiang, Y; Yang, H; Xia, GM","Bai, He; Jiang, Yue; Yang, Hui; Xia, Geming",The Messaging Protocols Analysis of Integrating Blockchain and Edge Computing for IoT,PROCEEDINGS OF 2019 IEEE 10TH INTERNATIONAL CONFERENCE ON SOFTWARE ENGINEERING AND SERVICE SCIENCE (ICSESS 2019),Proceedings Paper,IEEE,2019,nan,nan,nan,nan,2327-0594,978-1-7281-0945-9,4,Messaging protocol; Internet of Things; MQTT; CoAP,English,Web of Science,"The integration of blockchain (BC) and edge computing (EC) enables more reliable access and control for Internet of Things (IoT), providing faster network services, richer data storage and calculations in the edge network in a secure manner. However, the choice of messaging protocol is a challenging task, no single protocol can meet all the current cases. The MQTT and CoAP protocols arc two well-known lightweight protocols to address the dilemma. In this paper, we compare and analyze the strengths and limitations of MQTT and CoAP based the practical application of integration. A new messaging model combining two protocols is proposed to make up and solve the shortcomings currently faced. The experimental results show the performance of the two protocols and their combination is better than the use of one single protocol."
"Xu, J; Liu, X; Li, XJ; Zhang, L; Yang, Y","Xu, Jia; Liu, Xiao; Li, Xuejun; Zhang, Lei; Yang, Yun",EXPRESS: An Energy-Efficient and Secure Framework for Mobile Edge Computing and Blockchain based Smart Systems,2020 35TH IEEE/ACM INTERNATIONAL CONFERENCE ON AUTOMATED SOFTWARE ENGINEERING (ASE 2020),Proceedings Paper,IEEE COMPUTER SOC,2020,nan,nan,10.1145/3324884.3415294,http://dx.doi.org/10.1145/3324884.3415294,1527-1366,978-1-4503-6768-4,4,Smart System Framework; Mobile Edge Computing; Blockchain; Computation Management; Data Management,English,Web of Science,"As most smart systems such as smart logistic and smart manufacturing are delay sensitive, the current mainstream cloud computing based system architecture is facing the critical issue of high latency over the Internet. Meanwhile, as huge amount of data is generated by smart devices with limited battery and computing power, the increasing demand for energy-efficient machine learning and secure data communication at the network edge has become a hurdle to the success of smart systems. To address these challenges with using smart UAV (Unmanned Aerial Vehicle) delivery system as an example, we propose EXPRESS, a novel energy-efficient and secure framework based on mobile edge computing and blockchain technologies. We focus on computation and data (resource) management which are two of the most prominent components in this framework. The effectiveness of the EXPRESS framework is demonstrated through the implementation of a real -world UAV delivery system. As an open-source framework, EXPRESS can help researchers implement their own prototypes and test their computation and data management strategies in different smart systems. The demo video can be found at https://youtu.be/r3UliU8tSmk."
"Freitag, F","Freitag, Felix",On the Collaborative Governance of Decentralized Edge Microclouds with Blockchain-based Distributed Ledgers,2018 IEEE/WIC/ACM INTERNATIONAL CONFERENCE ON WEB INTELLIGENCE (WI 2018),Proceedings Paper,IEEE,2018,nan,nan,10.1109/WI.2018.000-7,http://dx.doi.org/10.1109/WI.2018.000-7,nan,978-1-5386-7325-6,4,edge cloud computing; decentralized clouds,English,Web of Science,"Today's commercial model for edge computing services consists in lightweight devices at the network edge connected through the Internet to remote cloud data centers. Microclouds are an alternative vision of edge computing, where the cloud infrastructure runs at the network edge leveraging decentralized resource contributions of a community. But current attempts to build such microclouds lack a collaborative governance system to operate successfully. In this paper we discuss the opportunity to implement with blockchain technologies key services to enable the decentralized collaborative governance of microclouds. A multi agent approach could further contribute to improve the efficiency in the decision making in the collaborative governance service."
